calories,carbs,category,name,restaurant
410,46,Sandwiches,Mom’s Smoked Ham on White Bread (Whole),Corner Bakery Cafe
320,33,Sandwiches,Mom’s Tuna Salad on Harvest Bread (Combo),Corner Bakery Cafe
640,66,Sandwiches,Mom’s Tuna Salad on Harvest Bread (Whole),Corner Bakery Cafe
490,36,Breakfast Tacos,Bacon Egg Burrito,Taco Bueno
910,51,Breakfast,Bacon Egg Quesadilla,Taco Bueno
240,18,Breakfast Tacos,Bacon Egg Taco,Taco Bueno
190,20,Tacos,BC Chicken Fajita Taco With Pico De Gallo (no cheese),Taco Bueno
148,11,Soups,BC Chicken Tortilla Soup- Bowl Without Tortilla Strips and cheese,Taco Bueno
60,7,Soups,BC Chicken Tortilla Soup- Cup Without Tortilla Strips and cheese,Taco Bueno
170,12,Tacos,BC Crispy Beef Taco With Pico De Gallo (no cheese),Taco Bueno
150,12,Tacos,BC Crispy Chicken Taco With Pico De Gallo (no cheese),Taco Bueno
450,24,Chicken,10-piece Chicken Nuggets,Wendy's
430,23,Chicken,10-piece Spicy Chicken Nuggets,Wendy's
180,10,Chicken,4-piece Chicken Nuggets,Wendy's
170,9,Chicken,4-piece Spicy Chicken Nuggets,Wendy's
270,14,Chicken,6-piece Chicken Nuggets,Wendy's
260,14,Chicken,6-piece Spicy Chicken Nuggets,Wendy's
570,49,Salads,Apple Pecan Chicken Salad,Wendy's
340,28,Salads,Apple Pecan Chicken Salad Half-Size,Wendy's
40,9,Desserts,Apple Slices,Wendy's
670,57,Sandwiches,Asiago Ranch Chicken Club,Wendy's
380,33,Salads,Asian Cashew Chicken Salad,Wendy's
240,20,Salads,"Asian Cashew Chicken Salad, Half-Size",Wendy's
540,66,Sides,Bacon Cheese Potato,Wendy's
940,41,Burgers,Baconator®,Wendy's
580,43,Salads,BBQ Ranch Chicken Salad,Wendy's
310,25,Salads,"BBQ Ranch Chicken Salad, Half Size",Wendy's
440,67,Sides,Broccoli Cheese Potato,Wendy's
250,18,Salads,Caesar Side Salad,Wendy's
200,19,Tacos,BC Soft Beef Taco With Pico De Gallo (no cheese),Taco Bueno
180,19,Tacos,BC Soft Chicken Taco With Pico De Gallo (no cheese),Taco Bueno
210,21,Tacos,BC Steak Fajita Taco With Pico De Gallo (no cheese),Taco Bueno
440,71,Burritos,BC Vegetarian Black Bean Burrito Without Sour Cream and cheese,Taco Bueno
604,67,Burritos,Bean Burrito,Taco Bueno
772,57,Burritos,Beef Big Ol’ Burrito (B.O.B.™),Taco Bueno
523,42,Entrees,Beef Bueno Chilada®,Taco Bueno
510,41,Burritos,Beef Burrito,Taco Bueno
210,12,Tacos,Beef Crispy Taco,Taco Bueno
496,49,Mexican Food,Beef Muchaco®,Taco Bueno
1567,127,Mexican Food,Beef Mucho Nachos®,Taco Bueno
759,58,Salads,Beef Nacho Salad,Taco Bueno
358,32,Burritos,Beef Potato Burrito,Taco Bueno
823,49,Mexican Food,Beef Quesadilla,Taco Bueno
245,18,Tacos,Beef Soft Taco,Taco Bueno
190,18,Tacos,Beef Taco Rollup™,Taco Bueno
190,18,Kid's Meals,Beef Taco Rollup™,Taco Bueno
1043,58,Salads,Beef Taco Salad,Taco Bueno
490,70,Burritos,Black Bean Burrito,Taco Bueno
90,18,Sides,Black Beans – Platter Portion,Taco Bueno
180,36,Sides,Black Beans – Side Portion,Taco Bueno
572,47,Mexican Food,Cheese Nachos,Taco Bueno
709,48,Mexican Food,Cheese Quesadilla,Taco Bueno
210,24,Desserts,Cheesecake Chimichanga,Taco Bueno
607,53,Burritos,Chicken Big Ol’ Burrito (B.O.B.™),Taco Bueno
477,43,Entrees,Chicken Bueno Chilada®,Taco Bueno
530,55,French Fries,Chili Cheese Fries,Wendy's
300,54,Shakes,Chocolate Frosty Waffle Cone,Wendy's
410,31,Wraps,Crispy Chicken Caesar Wrap,Wendy's
350,34,Sandwiches,Crispy Chicken Sandwich,Wendy's
820,42,Burgers,Dave’s Hot ‘N Juicy™ 1/2 lb.* Double,Wendy's
580,42,Burgers,Dave’s Hot ‘N Juicy™ 1/4 lb.* Single,Wendy's
1090,43,Burgers,Dave’s Hot ‘N Juicy™ 3/4 lb.* Triple,Wendy's
460,27,Burgers,Double Stack™,Wendy's
200,19,Salads,Garden Side Salad,Wendy's
260,25,Wraps,Grilled Chicken Go Wrap,Wendy's
510,54,Sandwiches,Homestyle Chicken Fillet,Wendy's
390,26,Burgers,JBC (Jr. Bacon Cheeseburger),Wendy's
290,26,Burgers,Jr. Cheeseburger,Wendy's
350,28,Burgers,Jr. Cheeseburger Deluxe,Wendy's
260,25,Burgers,Jr. Hamburger,Wendy's
200,32,Shakes,Jr. Original Chocolate Frosty™,Wendy's
200,32,Shakes,Jr. Original Chocolate Frosty™,Wendy's
190,32,Shakes,Jr. Vanilla Frosty™,Wendy's
290,26,Burgers,Kids’ Cheeseburger,Wendy's
220,28,French Fries,Kids’ French Fries,Wendy's
250,25,Burgers,Kids’ Hamburger,Wendy's
170,12,Tacos,Chicken Crispy Taco,Taco Bueno
387,40,Mexican Food,Chicken Muchaco®,Taco Bueno
1505,128,Mexican Food,Chicken Mucho Nachos®,Taco Bueno
713,59,Salads,Chicken Nacho Salad,Taco Bueno
327,33,Burritos,Chicken Potato Burrito,Taco Bueno
761,50,Mexican Food,Chicken Quesadilla,Taco Bueno
184,19,Tacos,Chicken Soft Taco,Taco Bueno
180,18,Tacos,Chicken Taco Rollup™,Taco Bueno
180,18,Kid's Meals,Chicken Taco Rollup™,Taco Bueno
838,53,Salads,Chicken Taco Salad,Taco Bueno
237,19,Soups,Chicken Tortilla Soup – Bowl,Taco Bueno
117,11,Soups,Chicken Tortilla Soup – Cup,Taco Bueno
140,31.5,Sides,Cilantro Lime Rice – Platter Portion,Taco Bueno
280,63,Sides,Cilantro Lime Rice – Side Portion,Taco Bueno
564,54,Burritos,Combination Burrito,Taco Bueno
210,19,Tacos,Flame-Grilled Chicken Fajita Taco,Taco Bueno
230,20,Tacos,Flame-Grilled Steak Fajita Taco,Taco Bueno
219,23,Mexican Food,Kids Cheese Quesadilla,Taco Bueno
219,23,Kid's Meals,Kids Cheese Quesadilla,Taco Bueno
560,37,Breakfast Tacos,Meat Lovers Burrito,Taco Bueno
310,19,Breakfast Tacos,Meat Lovers Taco,Taco Bueno
469,83,Sides,Mexican Rice,Taco Bueno
1086,105,Sides,MexiDips & Chips®,Taco Bueno
274,23,Mexican Food,Mini Cheese Quesadilla,Taco Bueno
457,49,Mexican Food,Muchaco Without Cheddar Cheese,Taco Bueno
348,39,Mexican Food,Muchaco Without Cheddar Cheese,Taco Bueno
392,38,Mexican Food,Muchaco Without Refried Beans,Taco Bueno
990,195,Shakes,Large Caramel Frosty™ Shake,Wendy's
270,31,Entrees,Large Chili,Wendy's
870,164,Shakes,Large Chocolate Frosty™ Shake,Wendy's
500,65,French Fries,Large French Fries,Wendy's
590,97,Shakes,Large Original Chocolate Frosty™,Wendy's
780,149,Shakes,Large Strawberry Frosty™ Shake,Wendy's
560,93,Shakes,Large Vanilla Frosty™,Wendy's
410,52,French Fries,Medium French Fries,Wendy's
410,67,Shakes,Medium Original Chocolate Frosty™,Wendy's
390,65,Shakes,Medium Vanilla Frosty™,Wendy's
480,51,Sandwiches,Premium Cod Fillet Sandwich,Wendy's
650,121,Shakes,Small Caramel Frosty™ Shake,Wendy's
180,20,Entrees,Small Chili,Wendy's
580,104,Shakes,Small Chocolate Frosty™ Shake,Wendy's
310,40,French Fries,Small French Fries,Wendy's
290,48,Shakes,Small Original Chocolate Frosty™,Wendy's
540,97,Shakes,Small Strawberry Frosty™ Shake,Wendy's
280,46,Shakes,Small Vanilla Frosty™,Wendy's
670,41,Burgers,Son of Baconator®,Wendy's
320,63,Sides,Sour Cream and Chive Potato,Wendy's
780,40,Salads,Spicy Chicken Caesar Salad,Wendy's
374,43,Burritos,Party Burrito®,Taco Bueno
374,43,Kid's Meals,Party Burrito®,Taco Bueno
143,5,Tacos,Party Taco®,Taco Bueno
143,5,Kid's Meals,Party Taco®,Taco Bueno
460,47,Breakfast Tacos,Potato Egg Burrito,Taco Bueno
230,24,Breakfast Tacos,Potato Egg Taco,Taco Bueno
280,18,Breakfast Tacos,Potato Stix,Taco Bueno
279,10,Sides,Queso,Taco Bueno
634,60,Sides,Refried Beans,Taco Bueno
440,37,Breakfast Tacos,Sausage Egg Burrito,Taco Bueno
250,19,Breakfast Tacos,Sausage Egg Taco,Taco Bueno
235,41,Sides,Small Mexican Rice (Available only with Platters),Taco Bueno
317,30,Sides,Small Refried Beans (Available only with Platters),Taco Bueno
195,51,Shakes,Strawberry,Taco Bueno
325,85,Shakes,Strawberry,Taco Bueno
130,34,Kid's Meals,Strawberry Smoothie,Taco Bueno
401,32,Mexican Food,Tostada,Taco Bueno
440,28,Salads,Spicy Chicken Caesar Salad Half-Size,Wendy's
330,30,Wraps,Spicy Chicken Go Wrap,Wendy's
510,55,Sandwiches,Spicy Chicken Sandwich,Wendy's
370,43,Sandwiches,Ultimate Chicken Grill,Wendy's
220,28,French Fries,Value French Fries,Wendy's
220,28,French Fries,Value French Fries,Wendy's
290,53,Shakes,Vanilla Frosty Waffle Cone,Wendy's
540,59,Burritos,1/2 lb.* Cheesy Potato Burrito,Taco Bell
460,53,Burritos,1/2 lb.* Combo Burrito,Taco Bell
510,69,Burritos,7-Layer Burrito,Taco Bell
370,56,Burritos,Bean Burrito,Taco Bell
370,56,Burritos,Bean Burrito,Taco Bell
550,68,Burritos,Beefy 5-Layer Burrito,Taco Bell
550,68,Burritos,Beefy 5-Layer Burrito,Taco Bell
310,75,Drinks,Berry Pomegranate Frutista Freeze®,Taco Bell
250,62,Drinks,Berry Pomegranate Frutista Freeze® 16 oz,Taco Bell
420,53,Burritos,Burrito Supreme® – Beef,Taco Bell
400,52,Burritos,Burrito Supreme® – Chicken,Taco Bell
390,52,Burritos,Burrito Supreme® – Steak,Taco Bell
310,39,Sides,Caramel Apple Empanada,Taco Bell
310,39,Desserts,Caramel Apple Empanada,Taco Bell
370,29,Mexican Food,Chalupa Supreme – Chicken,Taco Bell
360,29,Mexican Food,Chalupa Supreme – Steak,Taco Bell
390,31,Mexican Food,Chalupa Supreme–Beef,Taco Bell
480,40,Mexican Food,Cheese Quesadilla,Taco Bell
190,18,Mexican Food,Cheese Roll-Up,Taco Bell
190,18,Sides,Cheese Roll-Up,Taco Bell
290,32,Sides,Cheesy Fiesta Potatoes,Taco Bell
490,39,Mexican Food,Cheesy Gordita Crunch,Taco Bell
280,29,Mexican Food,Cheesy Nachos,Taco Bell
280,29,Sides,Cheesy Nachos,Taco Bell
180,44,Drinks,Cherry Limeade Sparkler 20 oz,Taco Bell
270,66,Drinks,Cherry Limeade Sparkler 20 oz,Taco Bell
530,41,Mexican Food,Chicken Quesadilla,Taco Bell
180,18,Tacos,Chicken Soft Taco,Taco Bell
380,41,Burritos,Chili Cheese Burrito,Taco Bell
380,41,Burritos,Chili Cheese Burrito,Taco Bell
170,26,Sides,Cinnamon Twists,Taco Bell
170,26,Sides,Cinnamon Twists,Taco Bell
150,39,Drinks,Classic Limeade Sparkler 16 oz,Taco Bell
230,60,Drinks,Classic Limeade Sparkler 20 oz,Taco Bell
270,31,Tacos,Crispy Potato Soft Taco,Taco Bell
270,31,Tacos,Crispy Potato Soft Taco,Taco Bell
540,71,Mexican Food,Crunchwrap Supreme®,Taco Bell
170,12,Tacos,Crunchy Taco,Taco Bell
170,12,Tacos,Crunchy Taco,Taco Bell
200,15,Tacos,Crunchy Taco Supreme®,Taco Bell
170,13,Tacos,Doritos® Locos Tacos,Taco Bell
200,15,Tacos,Doritos® Locos Tacos Supreme,Taco Bell
320,37,Tacos,Double Decker® Taco,Taco Bell
350,40,Tacos,DOUBLE DECKER® Taco Supreme®,Taco Bell
340,32,Mexican Food,Enchirito® – Chicken,Taco Bell
330,32,Mexican Food,Enchirito® – Steak,Taco Bell
360,34,Mexican Food,Enchirito® – Beef,Taco Bell
580,59,Salads,Express Taco Salad w/ Chips,Taco Bell
580,59,Salads,Express Taco Salad w/ Chips,Taco Bell
780,74,Salads,Fiesta Taco Salad-Beef,Taco Bell
730,70,Salads,Fiesta Taco Salad-Chicken,Taco Bell
720,70,Salads,Fiesta Taco Salad-Steak,Taco Bell
350,57,Burritos,Fresco Bean Burrito,Taco Bell
350,57,Burritos,Fresco Bean Burrito,Taco Bell
350,50,Burritos,Fresco Burrito Supreme® – Chicken,Taco Bell
340,50,Burritos,Fresco Burrito Supreme® – Steak,Taco Bell
150,18,Tacos,Fresco Chicken Soft Taco,Taco Bell
150,18,Tacos,Fresco Chicken Soft Taco,Taco Bell
150,13,Tacos,Fresco Crunchy Taco,Taco Bell
150,13,Tacos,Fresco Crunchy Taco,Taco Bell
150,19,Tacos,Fresco Grilled Steak Soft Taco,Taco Bell
180,20,Tacos,Fresco Soft Taco,Taco Bell
270,29,Mexican Food,Gordita Supreme® – Chicken,Taco Bell
270,29,Mexican Food,Gordita Supreme® – Steak,Taco Bell
300,31,Mexican Food,Gordita Supreme® – Beef,Taco Bell
430,48,Burritos,Grilled Chicken Burrito,Taco Bell
250,19,Tacos,Grilled Steak Soft Taco,Taco Bell
300,75,Drinks,Mango Strawberry Frutista Freeze®,Taco Bell
250,62,Drinks,Mango Strawberry Frutista Freeze® 16 oz,Taco Bell
540,47,Mexican Food,Mexican Pizza,Taco Bell
120,20,Sides,Mexican Rice,Taco Bell
270,21,Mexican Food,MexiMelt®,Taco Bell
330,31,Mexican Food,Nachos,Taco Bell
780,79,Mexican Food,Nachos BellGrande®,Taco Bell
440,42,Mexican Food,Nachos Supreme,Taco Bell
180,20,Sides,Pintos n Cheese,Taco Bell
230,22,Tacos,Soft Taco Supreme® – Beef,Taco Bell
200,19,Tacos,Soft Taco-Beef,Taco Bell
200,19,Tacos,Soft Taco-Beef,Taco Bell
520,41,Mexican Food,Steak Quesadilla,Taco Bell
280,70,Drinks,Strawberry Frutista Freeze®,Taco Bell
230,57,Drinks,Strawberry Frutista Freeze® 16 oz,Taco Bell
250,30,Mexican Food,Tostada,Taco Bell
780,80,Burritos,Volcano Burrito,Taco Bell
990,89,Mexican Food,Volcano Nachos,Taco Bell
990,89,Mexican Food,Volcano Nachos,Taco Bell
230,14,Tacos,Volcano Taco,Taco Bell
880,95,Burritos,XXL Grilled Stuft Burrito – Beef,Taco Bell
840,92,Burritos,XXL Grilled Stuft Burrito – Chicken,Taco Bell
820,92,Burritos,XXL Grilled Stuft Burrito – Steak,Taco Bell
320,43,Sandwiches,6″ B.L.T.,Subway
410,45,Breakfast Sandwiches,"6″ Bacon, Egg & Cheese Omelet Sandwich",Subway
470,48,Breakfast Sandwiches,"6″ Bacon, Egg & Cheese with Avocado Omelet Sandwich",Subway
430,48,Breakfast Sandwiches,"6″ Bacon, Egg (white) & Cheese with Avocado Omelet Sandwich",Subway
370,45,Breakfast Sandwiches,"6″ Bacon, Egg (White) and Cheese Omelet Sandwich",Subway
580,47,Sandwiches,6″ Big Hot Pastrami,Subway
500,51,Sandwiches,6″ Big Philly Cheesesteak,Subway
290,46,Sandwiches,6″ Black Forest Ham,Subway
390,45,Breakfast Sandwiches,"6″ Black Forest Ham, Egg & Cheese Omelet Sandwich",Subway
450,46,Breakfast Sandwiches,6″ Breakfast B.M.T.® Melt (with Egg White) Omelet Sandwich,Subway
490,46,Breakfast Sandwiches,6″ Breakfast B.M.T.® Melt Omelet Sandwich,Subway
570,47,Sandwiches,6″ Chicken & Bacon Ranch Melt (includes cheese),Subway
410,53,Sandwiches,6″ Chicken Cordon Bleu Melt,Subway
550,53,Sandwiches,6″ Chipotle Steak & Cheese with Avocado,Subway
360,46,Sandwiches,6″ Cold Cut Combo,Subway
360,44,Breakfast Sandwiches,6″ Egg & Cheese Omelet Sandwich,Subway
320,44,Breakfast Sandwiches,6″ Egg (White) & Cheese Omelet Sandwich,Subway
350,45,Breakfast Sandwiches,6″ Egg White & Cheese (with ham) Omelet Sandwich,Subway
380,47,Breakfast Sandwiches,6″ Egg White with Cheese and Avocado Omelet Sandwich,Subway
580,60,Sandwiches,6″ Fritos® Chicken Enchilada Melt,Subway
410,46,Sandwiches,6″ Italian B.M.T.®,Subway
480,59,Sandwiches,6″ Meatball Marinara,Subway
320,47,Sandwiches,6″ Oven Roasted Chicken,Subway
320,45,Sandwiches,6″ Roast Beef,Subway
480,46,Sandwiches,6″ Spicy Italian,Subway
520,46,Sandwiches,6″ Spicy Tuna,Subway
400,46,Sandwiches,6″ Sriracha Chicken Melt,Subway
430,49,Sandwiches,6″ Sriracha Steak Melt,Subway
500,51,Sandwiches,6″ Steak & Bacon Melt,Subway
380,48,Sandwiches,6″ Steak and Cheese,Subway
430,47,Breakfast Sandwiches,"6″ Steak, Egg & Cheese Omelet Sandwich",Subway
390,47,Breakfast Sandwiches,"6″ Steak, Egg (White) & Cheese Omelet Sandwich",Subway
310,46,Sandwiches,6″ Subway Club®,Subway
370,47,Sandwiches,6″ Subway Melt® (includes cheese),Subway
430,48,Breakfast Sandwiches,6″ Sunrise Subway Melt ®  (with Egg White) Omelet Sandwich,Subway
470,48,Breakfast Sandwiches,6″ Sunrise Subway Melt ® Omelet Sandwich,Subway
370,57,Sandwiches,6″ Sweet Onion Chicken Teriyaki,Subway
480,44,Sandwiches,6″ Tuna,Subway
280,46,Sandwiches,6″ Turkey Breast,Subway
280,46,Sandwiches,6″ Turkey Breast & Ham,Subway
430,48,Sandwiches,6″ Turkey Jalapeno Melt,Subway
380,52,Sandwiches,6″ Tuscan Chicken Melt,Subway
230,44,Sandwiches,6″ Veggie Delite®,Subway
390,46,Breakfast Sandwiches,"6″ Western, Egg & Cheese Omelet Sandwich",Subway
350,46,Breakfast Sandwiches,"6″ Western, Egg (White) & Cheese Omelet Sandwich",Subway
35,9,Desserts,Apple Slices – 1 package,Subway
250,23,Salads,Applewood Pulled Pork Salad,Subway
260,16,Salads,B.L.T. with Avocado Salad,Subway
240,23,Breakfast Sandwiches,"Bacon, Egg & Cheese with Avocado 3″ Flatbread",Subway
220,23,Breakfast Sandwiches,"Bacon, Egg (white) & Cheese with Avocado 3″ Flatbread",Subway
190,21,Breakfast Sandwiches,"Bacon, Egg (White) and Cheese 3″ Flatbread",Subway
210,21,Breakfast Sandwiches,"Bacon, Egg and Cheese 3″ Flatbread",Subway
350,17,Soups,Beef Chili (8 oz),Subway
400,12,Salads,Big Hot Pastrami Melt Salad,Subway
330,17,Salads,Big Philly Cheesesteak Salad,Subway
200,32,Desserts,Birthday Berry Cookie,Subway
180,30,Sandwiches,Black Forest Ham Mini Sub,Subway
110,12,Salads,Black Forest Ham Salad,Subway
200,22,Breakfast Sandwiches,"Black Forest Ham, Egg & Cheese 3″ Flatbread",Subway
180,22,Breakfast Sandwiches,"Black Forest Ham, Egg White & Cheese 3″ Flatbread",Subway
230,22,Breakfast Sandwiches,Breakfast B.M.T. ® Melt (with Egg White) 3″ Flatbread,Subway
250,22,Breakfast Sandwiches,Breakfast B.M.T. ® Melt (with regular egg) 3″ Flatbread,Subway
390,42,Pizzas,Cheese Flatizza™,Subway
270,25,Salads,Chicken Cordon Bleu Melt Salad,Subway
100,12,Soups,Chicken Noodle (8 oz),Subway
220,23,Salads,Chicken Teriyaki with Spinach,Subway
350,17,Soups,Chili Con Carne (10 oz),Subway
300,15,Salads,Chipotle Chicken & Cheese Salad,Subway
300,15,Salads,Chipotle Steak & Cheese Salad,Subway
220,30,Desserts,Chocolate Chip Cookie,Subway
220,30,Desserts,Chocolate Chunk Cookie,Subway
200,20,Soups,Clam Chowder (8 oz),Subway
150,20,Soups,Creamy Chicken and Dumplings (8 oz),Subway
180,16,Soups,Creamy Wild and Brown Rice (8 oz),Subway
220,10,Salads,Double Chicken Salad,Subway
210,30,Desserts,Double Chocolate Cookie,Subway
190,21,Breakfast Sandwiches,Egg & Cheese 3″ Flatbread,Subway
170,21,Breakfast Sandwiches,Egg (White) & Cheese 3″ Flatbread,Subway
200,23,Breakfast Sandwiches,Egg White with Cheese and Avocado 3″ Flatbread,Subway
200,23,Breakfast Sandwiches,Egg White with Cheese and Avocado 3″ Flatbread,Subway
510,26,Salads,Fritos® Chicken Enchilada Melt Salad,Subway
200,32,Desserts,Gingerbread Cookie,Subway
150,15,Soups,Golden Broccoli and Cheese (8 oz),Subway
90,14,Soups,Green Chili and Tomato (8 oz),Subway
220,23,Soups,Loaded Baked Potato (8 oz),Subway
210,32,Desserts,M & M™ Cookie,Subway
90,17,Soups,Minestrone (8 oz),Subway
200,30,Desserts,Oatmeal Raisin Cookie,Subway
140,10,Salads,Oven Roasted Chicken Salad,Subway
220,26,Desserts,Peanut Butter Cookie,Subway
500,43,Pizzas,Pepperoni Flatizza™,Subway
150,18,Soups,Poblano Corn Chowder (8 oz),Subway
200,29,Desserts,Raspberry Cheesecake Cookie,Subway
200,30,Sandwiches,Roast Beef Mini Sub,Subway
140,11,Salads,Roast Beef Salad,Subway
490,43,Pizzas,Spicy Italian Flatizza™,Subway
380,13,Salads,Spicy Tuna Salad,Subway
260,13,Salads,Sriracha Chicken Melt Salad,Subway
300,17,Salads,Sriracha Steak Melt Salad,Subway
270,16,Salads,Steak & Bacon Melt Salad,Subway
190,22,Breakfast Sandwiches,"Steak, Egg (White) and Cheese 3″ Flatbread",Subway
210,22,Breakfast Sandwiches,"Steak, Egg and Cheese 3″ Flatbread",Subway
140,12,Salads,Subway Club® Salad,Subway
220,28,Desserts,Sugar Cookie,Subway
220,23,Breakfast Sandwiches,Sunrise Subway Melt® (with Egg White) 3″ Flatbread,Subway
240,23,Breakfast Sandwiches,Sunrise Subway Melt® 3″ Flatbread,Subway
230,32,Salads,Sweet Onion Chicken Teriyaki Salad,Subway
110,12,Salads,Turkey Breast & Ham Salad,Subway
180,30,Sandwiches,Turkey Breast Mini Sub,Subway
110,12,Salads,Turkey Breast Salad,Subway
250,13,Salads,Turkey Jalapeno Melt Salad,Subway
230,23,Salads,Tuscan Chicken Salad,Subway
90,15,Soups,Vegetable Beef (8 oz),Subway
150,29,Sandwiches,Veggie Delite® Mini Sub,Subway
60,10,Salads,Veggie Delite® Salad,Subway
410,44,Pizzas,Veggie Flatizza™,Subway
220,29,Desserts,White Macadamia Nut Cookie,Subway
1060,101,Entrees,6 Meat Deli Stack (Large),Quiznos
780,73,Entrees,6 Meat Deli Stack (Regular),Quiznos
500,46,Entrees,6 Meat Deli Stack (Small),Quiznos
970,82,Sandwiches,Baja Chicken  (Regular),Quiznos
1350,113,Sandwiches,Baja Chicken (Large),Quiznos
590,51,Sandwiches,Baja Chicken (Small),Quiznos
680,5,Sandwiches,Basil Pesto Chicken (Large),Quiznos
380,3,Sandwiches,Basil Pesto Chicken (Small),Quiznos
260,25,Sandwiches,"Beef, Bacon and Cheddar (Slider)",Quiznos
1050,115,Sandwiches,Black Angus on Rosemary Parmesan (Large),Quiznos
770,84,Sandwiches,Black Angus on Rosemary Parmesan (Regular),Quiznos
500,52,Sandwiches,Black Angus on Rosemary Parmesan (Small),Quiznos
220,24,Sandwiches,BLT Classic (Slider),Quiznos
740,106,Soups,Broccoli Cheese (Bread Bowl),Quiznos
270,24,Soups,Broccoli Cheese (Large),Quiznos
180,17,Soups,Broccoli Cheese (Small),Quiznos
1210,104,Sandwiches,California Chicken Club (Large),Quiznos
870,75,Sandwiches,California Chicken Club (Regular),Quiznos
530,47,Sandwiches,California Chicken Club (Small),Quiznos
810,60,Sandwiches,Chicken Bacon Ranch (Large),Quiznos
460,34,Sandwiches,Chicken Bacon Ranch (Small),Quiznos
1280,95,Sandwiches,Chicken Carbonara (Large),Quiznos
920,69,Sandwiches,Chicken Carbonara (Regular),Quiznos
550,43,Sandwiches,Chicken Carbonara (Small),Quiznos
210,26,Soups,Chicken Noodle (Large),Quiznos
